word,0,1,2,3,4,5
resource constraints,2,2,3,5,12,21
resource controller,1,1,2,2,2,7
resource discovery,2,2,7,7,7,10
resource guide to VR,1,1,1,1,1,1
resource planning,1,1,3,3,5,28
resources,17,131,309,460,4487,18290
respect to two,1,1,1,10,18,21
response,19,142,168,1024,11759,41875
response to,3,35,53,104,315,2580
restatements,1,1,4,27,140,806
restoration,11,46,50,1296,5714,17140
restoration with,2,4,5,22,108,325
restoring and,1,1,2,100,435,1768
restriction maps,2,3,3,5,10,40
restrictive costs,1,1,2,2,2,8
result,48,271,1917,21210,48914,49913
result for SLDNF,1,1,1,1,1,6
results about the,1,1,1,2,4,33
results on Bernoulli,1,1,1,1,1,1
retail,1,31,1201,23860,49431,49920
retail markets,1,1,1,1,4,24
retrieval,65,496,507,712,2771,18770
retrieval in design,1,1,1,1,1,7
retrieval system for,3,3,7,7,11,29
retrieval what to,1,1,1,1,3,16
retrieve,1,74,533,2040,12490,37695
reuse,16,1157,11777,46660,49880,49981
reversal is,1,2,5,33,266,1551
review Principles,1,1,2,5,14,56
rewritebased,1,1,1,4,38,434
rewriting,15,123,166,1193,7777,25796
rice genome,1,1,5,31,170,1345
rich plan,1,1,9,239,3123,20925
ring substructures,1,1,3,5,9,39
risk profile,1,1,2,6,52,339
roadmap,4,11,207,1610,24973,47771
roadmap a,1,1,8,30,727,11236
robots,12,161,1193,12611,46994,49876
robust,23,225,3186,20566,47676,49882
robust Hsub,1,1,1,5,52,291
role,46,8373,42805,49900,49981,49981
role for,4,109,1245,8913,23265,44398
role for school,1,1,1,3,7,14
role of,19,227,862,12528,35655,49355
role of artificial,1,1,2,4,25,45
rolebased,4,14,86,647,3448,17919
rolebased access,4,5,5,13,15,24
roots,9,144,6269,44274,49873,49981
roots with negative,1,1,1,1,1,5
rough,435,537,5687,33973,49810,49981
rough set,8,13,192,501,1871,12061
router via a,1,1,1,1,7,190
routines for,4,8,13,64,825,4890
routing,63,424,3585,16140,37587,49332
roving STARs,1,2,2,8,84,794
rsolution de systmes,1,1,1,1,1,2
rule,52,1323,40453,49885,49981,49981
rules,32,661,11721,45969,49901,49981
rules for,5,42,731,3632,13144,28281
rules from,2,8,71,399,1605,8158
rules okay,1,1,1,5,100,1930
same,8,2051,36711,49873,49981,49981
sandalwood,1,1,1,1,8,1027
sandwiches,1,1,1,3,128,3215
satisfiability,11,57,58,59,76,379
scalable spin,1,1,1,11,74,190
scaling of,2,5,17,667,3099,19694
scan,18,4790,37525,49822,49981,49981
scan circuits using,1,1,1,1,3,7
scenarios,3,33,54,61,846,18215
schedulability,1,5,5,6,16,244
scheduling,74,489,491,520,1267,7728
scheduling in,12,56,144,430,502,821
scheduling in a,2,21,58,92,226,470
schema,20,242,1787,14779,47110,49903
schema of an,1,1,1,9,88,711
schemas,5,83,465,5852,24959,48625
scheme,68,498,2390,16512,45718,49829
scheme for,22,166,218,936,4332,13367
scheme for FFT,1,1,2,30,169,271
scheme for access,1,1,1,2,5,26
scheme for young,1,1,1,3,14,87
schemes on,1,9,56,225,1325,8800
scholar,3,9,79,1916,20641,48283
schools,1,17,90,1544,11620,45442
schools reaching out,1,1,1,1,1,1
science,34,178,748,6553,32983,49422
science the,1,1,10,44,942,4438
scientific datasets,1,1,1,1,5,18
scoped,2,23,500,11087,45047,49903
scopes for,2,4,16,534,5149,14399
script,331,364,967,16672,47434,49892
sealedbid auctions,1,1,1,1,1,1
search,366,872,1940,14751,47044,49907
search trees,2,2,20,39,158,538
search using,1,2,6,82,472,1369
security,35,304,307,480,5692,36493
security properties,1,1,5,5,7,19
security with types,1,1,1,1,1,1
segment strings,1,1,1,1,1,20
segmentation,24,225,904,1598,1991,6382
segmentation of,7,54,429,717,1062,2135
segmentation using,2,5,17,24,41,140
segmentations of DNA,1,1,1,1,14,132
selbst,6,11,349,14463,47836,49896
selected,6,44,122,1159,7436,36730
selecting animals,1,1,1,1,2,6
selection,50,295,1163,5909,18300,34424
selection and,3,23,118,389,1306,3157
selection in,3,38,180,619,1998,6279
selection in the,1,4,7,35,149,483
selective rendering,1,1,1,2,6,8
selfconsistent,2,2,3,6,45,157
selforganizing,9,15,48,55,62,125
semantic data models,1,1,1,6,10,10
semantics and,7,37,50,103,477,1750
semantics for Lambek,1,1,1,1,1,8
semantics of,5,95,214,309,764,2931
semantics of static,1,1,2,2,2,22
semantischen,2,6,12,41,196,947
semantisches,3,6,10,49,466,945
semicoarsening,1,1,1,1,2,4
semiotic,3,10,57,1207,10524,39608
semistructures,1,5,28,58,249,854
senior faculty,1,1,1,1,2,10
sensing,9,178,2871,16286,35998,48867
sensing images,2,3,3,3,15,84
sensoractuator,1,1,1,1,2,3
separation a unified,1,1,1,1,2,2
separation with,2,2,3,52,185,482
sequence data bank,1,2,2,6,7,10
sequence features,1,1,1,1,1,17
sequence of,6,31,129,554,1116,2883
sequences,90,339,495,890,3091,12179
sequences around the,1,1,1,1,2,9
sequencing,11,31,32,295,1337,7788
sequential,29,184,187,435,1120,4877
sequential processes,3,3,12,12,14,15
serial and parallel,1,1,3,4,9,14
series,25,344,2657,28059,48692,49906
server,65,327,1864,20332,47202,49863
server by,1,7,48,238,1349,10976
service,143,682,1234,6333,33292,49297
service and,4,16,60,241,1180,5671
service framework,1,1,1,2,8,53
service guarantees,1,1,3,3,3,4
services,68,406,792,2327,12408,40119
services by using,1,1,1,2,3,20
services using,1,1,8,24,118,400
serving the user,1,1,1,1,18,91
servomechanism,1,1,1,1,22,89
session,34,588,2989,15308,41263,49428
session chair,2,2,4,6,22,297
set,322,32062,49875,49981,49981,49981
set of,18,592,9153,32427,49390,49931
set operations,1,4,13,82,246,848
sets,135,3382,42140,49875,49981,49981
sets and,16,182,2292,7375,19839,42482
sets in d,1,11,208,2883,10313,29962
setup,3,16,1823,39980,49898,49981
shadows using,1,1,1,1,16,248
shallow,1,7,28,516,9241,45544
shallow language,1,1,1,1,5,75
shapely,1,1,39,634,11505,47653
shapely functors,1,1,1,1,1,1
shaper,1,49,790,13281,47741,49909
shaper for an,1,1,1,4,92,754
shapes,3,71,583,11526,46237,49879
sharable ontology,1,1,1,2,2,2
shared document,1,1,1,2,50,116
sharednothing,2,2,3,5,5,15
sharedsomething,1,1,1,3,4,7
sharing in,3,24,83,692,3498,16749
short survey,1,1,1,2,13,105
short vectors in,1,1,1,1,3,17
side of logic,1,1,4,17,97,289
sie und mit,1,1,2,18,312,2710
signal,43,660,5598,22448,48278,49897
signals using fuzzy,1,1,1,1,1,8
signature,11,104,112,189,3304,18778
significant,2,15,24,25,526,2609
siloxanes,1,1,2,4,892,13809
similarity,38,139,145,296,1084,5088
similarity data,1,1,2,24,86,136
simple,48,424,3866,16554,47613,49907
simple unbranched,1,1,1,1,1,1
simulated,16,65,337,1228,4274,14967
simulated Opponents,1,1,1,1,1,1
simulation,225,926,1195,3795,16921,24904
simulation for,10,27,112,577,1434,3102
simulation of boreal,1,1,2,4,13,58
simulation of popup,1,1,1,3,23,91
simulation package,1,1,2,2,5,28
simulation with the,2,2,2,7,24,74
simulator on the,1,1,1,7,31,101
sistema,2,20,1622,8892,32765,49246
site licenses,1,1,1,1,2,24
sites,35,470,19878,47496,49903,49981
sites within the,2,2,2,12,41,93
size,47,2443,38978,49886,49981,49981
size information,1,1,16,198,779,1365
size of,4,37,2235,14768,35821,49519
size on,1,16,352,11688,44157,49669
sizes approximate,1,1,2,3,25,130
skeletonization,3,6,6,6,6,84
skills using,1,1,1,17,244,1085
small convex hulls,1,1,1,1,1,8
small groups,1,1,3,7,28,177
small organic,1,1,3,5,17,84
smalllabelfirst,1,1,1,1,1,1
smooth interpolation,1,1,1,1,5,26
smoothness,3,6,6,8,93,978
social,15,321,2565,16303,47208,49903
software,166,1346,1353,1442,4499,38102
software development,14,15,111,113,116,128
software engineering,15,20,160,168,169,183
software page,1,6,17,129,717,1253
software processes,4,4,12,13,57,62
software that,1,1,9,71,412,1253
solitaire,1,1,1,10,1320,12044
solution,259,1021,1298,9185,29529,43719
solution of optimal,1,1,1,1,7,17
solvers,5,30,356,3894,25199,49158
solving memory,1,1,1,3,20,96
solving memory leaks,1,1,1,1,1,1
some multiattribute,1,1,1,1,3,5
some topological,1,1,3,6,51,94
sort,53,3170,40562,49873,49981,49981
sorting algorithms,3,3,14,45,153,396
sorting and,1,11,159,754,2726,10511
sortmerge join,1,1,1,1,1,2
source,336,496,1433,15064,48489,49904
source code archives,1,1,1,1,1,1
source unsplittable,1,1,1,1,1,2
space,164,688,5079,42444,49892,49981
space bin packing,1,1,1,1,3,4
space sequence,1,1,1,34,154,318
spaces,36,268,1451,15035,45995,49892
spaces and,5,13,59,598,3385,10030
spacing,1,6,324,11362,33401,48350
spanning tree,8,8,56,57,89,302
sparse,24,197,878,18821,47439,49906
spatial,35,239,345,4379,35810,48663
spatial joins,2,2,8,20,54,166
special issue on,1,7,38,44,61,70
special track on web,1,1,1,1,1,1
specific embedded,1,1,2,2,2,2
specifications,25,247,536,559,1259,2727
specifying and,1,12,14,23,73,242
speech acts as,2,2,2,2,3,15
speech but not gaze,1,1,1,1,1,1
speech rights for,1,1,1,1,1,1
speed,39,239,6963,36384,49845,49981
speedingup the,1,1,4,7,9,119
spinal cord,2,2,5,8,101,1585
splashing,1,1,12,270,4345,20392
splashing models for,1,1,1,1,1,1
spline,31,106,1705,23931,48651,49923
splines,16,51,426,3256,32167,49118
splitting,2,29,45,360,4649,22422
spread on,1,2,11,814,2880,23223
spreadsheets,1,8,16,16,19,26
stability of,17,81,323,512,1252,1814
stable inplace,1,1,1,2,6,33
staff,4,45,1917,35221,49836,49981
staff training,1,1,1,2,22,99
staff training and,1,1,1,1,3,6
stage,36,491,14248,45750,49913,49981
stakeholder analysis,1,1,1,1,1,1
standalone programs,1,1,1,1,1,1
standard,37,227,236,548,7086,31060
starER,1,2,34,8598,42591,49897
states,9,159,1750,24540,48510,49903
states in a,1,1,9,150,1330,6290
static,27,288,7210,31579,48160,49879
statistical analysis,1,3,10,11,11,18
statistical tests,1,2,2,9,35,104
statistics,10,94,269,357,677,4452
stealing,1,3,401,4943,22352,43577
steering system,1,2,7,43,188,666
step methodology for,1,1,2,11,41,97
stereo or,1,1,15,212,3943,22980
stereochemical,2,2,2,5,15,53
stereoscopic,5,14,15,15,31,62
sterreich,2,2,47,115,1992,19408
stopping rules for,1,2,2,2,2,8
storage as,1,15,43,181,469,4334
storage as a,1,2,2,17,91,398
strategies for,13,100,106,138,274,471
strategies in,4,33,72,194,275,542
strategy,27,198,434,691,4824,31828
strength code,1,1,1,2,31,94
strictly nonblock,1,3,3,4,4,4
string graphs in,1,1,1,4,12,31
stripe,2,40,3527,26942,49215,49916
strong part of,1,1,1,1,2,13
strongly,5,41,54,179,8240,40821
structure,350,1244,1518,3181,5934,13579
structure a tutorial,1,1,1,1,1,1
structure and use,2,3,6,31,73,203
structure chart,1,1,1,14,173,492
structure for active,1,1,1,2,10,40
structure in the,1,3,8,28,102,338
structure of a,2,19,71,218,748,1428
structure types and,1,1,1,1,2,7
structures,87,644,1254,1825,3355,7365
strukturbestimmende,1,1,1,1,1,1
studies using set,1,1,1,1,2,8
study,132,709,1571,30785,49796,49981
study in,13,71,207,1534,14211,40845
study in combustion,1,1,1,1,1,3
study in systematic,1,1,1,1,1,3
study of indexing,1,1,1,1,1,9
study on,12,109,386,1564,10088,43777
studying eukaryotic,1,1,1,1,1,3
submitted to the,1,2,2,3,4,9
subsequential,1,1,3,45,187,226
subset,7,72,319,9668,45581,49893
subsets f,1,2,22,176,2009,13245
subspace,5,22,29,349,2063,21387
substructures,2,10,19,126,679,1276
substructures from a,1,1,1,1,3,6
subsymbolischer,1,1,1,2,4,7
subsystem,6,26,215,1539,6181,8414
subunit,3,3,15,795,19324,47783
succinct,1,7,7,30,4285,34613
sufB,1,4,9756,49003,49981,49981
supercomputers a,3,5,11,33,42,65
superlinear speedups,1,1,1,2,2,2
supervised,46,70,71,98,435,4063
supply,19,54,338,4900,29877,49566
supply current,1,1,3,3,3,23
support,138,818,967,1581,15927,47926
support system,18,18,87,94,132,492
support system and,1,2,4,16,20,49
supporting ad,1,1,30,186,209,394
supports general,1,1,1,1,1,7
surface,130,328,832,3511,26157,48808
surfaces,75,216,476,1272,8793,34107
surfaces as NURBS,1,1,1,1,1,1
surfaces over,2,2,3,19,97,351
surfaces using a,1,2,4,7,20,78
survey of external,1,1,1,1,1,3
swept surface,1,1,1,6,65,215
swept surface of,1,1,1,1,1,6
swm,1,2423,48749,49981,49981,49981
symmetric,51,122,165,588,1709,13010
symmetry in a,1,2,8,12,83,234
symptoms by,1,1,1,9,47,395
synchronized,3,21,42,153,311,409
synchronous language,1,1,5,5,5,8
syntactic,4,68,90,776,4076,17861
syntactiques,1,1,1,1,12,274
syntactiques du,1,1,1,1,1,2
synthesis,36,270,312,393,1224,11865
synthesis of,14,105,147,230,319,1545
synthesis using,3,5,10,13,39,134
synthesis using ray,1,1,1,3,5,10
system,1086,6060,6558,11004,43586,49896
system and,9,49,201,832,4107,13851
system and spectral,1,1,1,1,1,5
system for,78,524,712,1215,4673,15590
system for target,1,1,1,6,39,170
system performance,4,6,18,18,30,148
system simulation,2,2,9,11,49,233
system using,10,30,82,170,451,2041
systematic,10,49,58,177,2536,10628
systematisch,3,5,15,54,156,852
systemonachip,1,3,6,12,23,107
systems,435,3830,6064,7682,19399,46444
systems a case,1,2,2,20,87,353
systems by,6,36,232,1924,5253,7444
systems for embedded,1,1,1,1,2,6
systems framework,1,2,2,4,7,21
systems in,21,118,502,2268,6082,11554
systems short,1,1,2,23,330,1511
systems short paper,1,1,1,1,1,3
systmes schmatiques,1,1,1,1,1,1
t nThreshold Visual,1,1,1,1,1,2
tOperators,1,66,132,329,858,3105
tRNA sequences,2,2,10,41,136,355
tabular,3,30,114,3786,21566,48127
tape archiver and,1,1,1,1,1,7
target,36,80,1472,24908,48928,49918
task interference in,1,1,1,1,3,6
task models in,1,1,2,8,50,353
tasks,14,184,4822,40072,49820,49981
teaching system,1,1,3,28,177,812
technique,125,755,766,843,1263,11029
technique for,23,183,378,411,525,1180
technique for device,1,1,1,1,7,48
technique to reduce,1,1,1,2,2,7
techniques,81,540,755,791,873,2989
techniques for,40,253,379,438,560,933
techniques guest,1,1,1,5,24,126
technologies,22,104,119,191,564,767
technology,55,392,487,522,899,1715
technology a,6,73,290,414,545,848
technology and,4,32,44,114,338,473
telecommunications,8,41,70,91,214,491
telephone services,1,2,2,2,2,4
teleradiology and,1,1,1,3,3,5
television programs,1,1,1,2,2,3
temporal,66,390,399,930,13308,42932
temporal association,1,1,2,2,2,9
temporal framework,1,1,1,2,14,48
temporally,1,10,83,395,563,2715
tensor products of,1,1,1,2,5,15
term graphs,1,1,29,194,599,1849
term rewriting,1,1,28,43,78,163
terminal assignment,1,1,1,1,2,3
terminals,6,22,374,803,4872,26915
termranking function,1,1,1,1,2,9
tessellation,1,9,10,25,1121,5930
test,251,5813,44125,49875,49981,49981
test collection,1,1,5,27,86,287
testability of,2,16,32,153,359,762
testable languages,1,1,2,2,8,40
testfirst,1,2,3,38,1547,18992
testing,58,506,2920,19138,39565,49419
testing 200 ps echo,1,1,1,1,1,1
testing A,1,71,537,3118,16465,35837
testing in,2,18,206,1297,6105,22850
testing of,11,67,252,1234,6081,24832
testing of managed,1,1,1,1,1,2
testing of software,1,1,2,3,8,31
testing revisited,1,1,1,2,6,14
text,496,3632,38807,49818,49981,49981
textual,38,59,545,4558,26938,48857
textual features,1,1,1,4,10,31
texture,22,1069,1820,5832,31591,48875
texture mapping,2,3,10,10,12,41
texture recognition,1,2,4,20,44,140
texturing for,1,1,1,35,476,1297
than,46,3755,44897,49854,49981,49981
than Face,1,2,18,143,2557,24505
than One for,2,2,2,3,33,1236
than Quadratic Time,1,1,1,1,1,5
than ever,1,1,5,182,2450,23192
than one Counter,1,1,1,1,2,16
than the BCH,1,1,2,7,58,856
that,104,5748,40422,49738,49981,49981
that BPP subseteq,1,1,1,1,1,1
that Facilitate,1,1,1,11,18,30
that Supports P2P,1,1,1,4,6,8
that are Safe,1,1,1,3,10,44
that are both,1,1,2,4,11,34
that avoid social,1,1,1,1,1,1
that is invariant,1,1,1,1,2,13
the,8480,35671,49842,49981,49981,49981
the 1960s,1,6,9,33,1359,9569
the 1990s The,1,1,1,2,5,30
the 1993 National,1,1,1,1,2,13
the 20th Century,1,1,2,9,9,13
the 221 XOR,1,1,1,1,5,73
the 4,6,7482,17601,46262,49917,49981
the 43,2,26,7511,17673,46302,49917
the 70s Part I,1,1,1,1,2,20
the ACM Commitee,1,1,2,3,3,3
the ACM vom 27,1,1,2,2,4,8
the AR Hash,1,1,1,2,29,854
the ATM,15,36,1205,9318,25272,47854
the ATM Signaling,1,1,1,1,2,3
the Access,4,8,133,490,1383,7390
the Ada,11,109,2120,11651,35215,49385
the Ada RendezVous,1,1,1,2,2,2
the AdlemanLipton,1,1,1,1,1,2
the Agent Method by,1,1,1,1,1,2
the Agents Decision,1,1,1,1,3,7
the Aid of,5,5,17,269,962,7518
the Alternating Bit,2,2,3,4,9,15
the American,2,5,8,21,135,1248
the Analysis,42,72,681,1469,1901,2364
the Analysis and,5,7,60,156,251,678
the Analysis of,35,59,288,647,1151,1570
the Apache Project,1,1,1,1,1,2
the Apparent Contour,1,1,1,2,2,2
the Approximation,4,10,75,191,327,533
the Arcadia,1,1,2,29,279,2501
the Area Bisectors,1,1,1,2,2,3
the Area of,4,5,11,111,558,3254
the Art,23,130,2115,11393,35223,49450
the Assessment of,2,3,15,38,65,100
the Assignment,4,20,54,116,160,321
the Association,13,15,30,113,164,428
the Asymmetric TSP,1,1,2,3,8,19
the Augmented Data,1,1,1,2,2,8
the Automatic,9,22,54,292,750,1565
the Automation,4,5,34,107,356,1336
the BLAS and,1,1,1,11,75,355
the BOM by,1,1,1,12,156,2476
the Bad and,1,1,3,50,373,3300
the Basis of,8,11,16,158,613,1888
the Best Subsequence,1,1,1,1,1,5
the Bloat,2,3,29,791,5866,21802
the Bounded,1,19,41,164,535,3190
the Bzier points,1,1,1,2,2,9
the CEOCIO,1,1,1,7,90,2059
the CG1,1,1,933,8459,21529,47249
the CG1 queue,1,1,1,3,5,20
the COBOL,1,1,3,63,1397,9157
the Calculation,11,14,31,61,187,405
the Calculus of,5,8,10,28,66,135
the Case,4,55,639,6212,19963,43732
the Chair,16,25,92,971,6669,20142
the Chairman,9,9,10,29,98,957
the Class of,5,9,34,173,512,1731
the Class of all,1,2,2,5,9,37
the Classes H,1,2,5,51,151,386
the Clausal Normal,1,1,1,1,1,1
the Closure,1,3,33,114,646,3627
the Cm,2,870,8534,27132,47777,49931
the Cm Testbed,1,1,1,1,2,20
the Coherence,1,19,25,58,219,1085
the Command,1,1,16,92,939,3747
the Command Forces,1,1,1,1,1,2
the Common Lisp,2,2,2,2,4,27
the Communication,7,19,181,560,826,952
the Competitive,4,6,7,36,114,314
the Complete,18,29,138,471,1069,3672
the Complexity,65,153,254,479,594,762
the Complexity of,63,143,187,264,337,488
the Computational,21,34,66,200,436,750
the Computer,16,40,215,1016,2059,4415
the Computer Age,1,2,8,23,70,291
the Conformance,2,3,4,85,146,473
the Contents,2,5,31,159,591,2151
the Contents of,2,2,16,26,57,227
the Context of,14,18,26,43,118,536
the Convultion,1,1,4,29,173,652
the Core Point,1,1,1,2,14,107
the Correctness,12,13,25,57,71,91
the Correctness and,1,1,2,14,16,25
the Cost,11,108,882,5121,20294,43036
the Cost Models,1,1,1,2,6,62
the Cost of,5,12,23,205,948,3790
the Cost of Quality,1,1,1,2,3,5
the Counter,1,1,55,502,2222,8055
the Cover,8,25,260,1990,9623,28551
the Cubic,1,2,22,387,4502,15746
the Culture,1,3,45,131,525,5397
the DSDE,1,2,33,1763,9379,26359
the DWFS,1,1,21,1805,9418,26480
the Database,6,27,518,1299,1619,2258
the Decision,5,16,82,464,851,2595
the Decision Tree,2,7,16,70,79,107
the Decision Trees,1,7,14,48,73,86
the Decomposition of,1,2,10,49,101,195
the Deep,4,11,348,3356,13022,35084
the Degree,4,8,35,282,1575,8430
the Derivation of,3,4,12,28,111,380
the Design,104,215,648,1537,3531,10935
the Design and,15,41,90,244,474,835
the Design for,2,6,111,235,386,804
the Design for Web,1,1,2,4,32,131
the Design of,80,141,200,354,785,1751
the Design of Hybrid,1,1,1,2,6,41
the Design of Normal,1,1,1,3,16,61
the Detection of,9,12,34,75,265,728
the Development,50,81,280,544,667,708
the Development of a,6,54,73,101,175,246
the Directed,2,4,24,106,275,1254
the Directed Graphs,1,1,1,12,15,20
the Directory of,1,1,2,2,13,111
the Disaster,1,2,2,38,191,1565
the Discovery,4,5,88,140,207,408
the Discrete,9,15,39,158,322,1139
the Distance,3,7,37,177,411,1384
the Domestication of,1,1,1,1,4,45
the Dominating,2,2,6,10,42,148
the Dominator Tree,1,1,1,1,1,2
the Dot,1,94,2663,12682,36531,49485
the Dynamical,1,2,30,120,242,942
the EREW,2,2,22,1139,8588,22096
the EU,3,617,8103,19868,46793,49921
the Editor,28,40,141,292,1932,9518
the Effect,31,113,222,503,1742,8641
the Effect of,15,59,96,127,220,717
the Effectiveness,7,15,18,37,45,55
the Effectiveness of,7,15,16,27,34,47
the Effects of,6,48,100,129,193,344
the Effects of New,1,1,5,17,56,109
the Efficient Use,2,3,10,20,41,150
the Emergence of the,1,1,1,6,8,15
the End,5,133,1600,13572,36552,49459
the Enhanced,3,8,13,84,159,684
the Entire Human,1,1,1,1,1,3
the Envelope,2,3,10,76,171,1004
the Equivalence of,9,15,25,49,77,122
the Erew,2,4,260,3309,13318,39138
the Error,4,12,96,937,5930,24074
the Essential,1,3,5,19,57,265
the Evaluation,13,24,273,600,943,1574
the Evolution,14,46,143,380,908,2041
the Evolution of,11,32,72,114,330,761
the Existence of,9,12,12,16,89,149
the Expressiveness,5,6,8,12,25,53
the Extensions,1,6,33,93,202,351
the FETCHANDADD,1,1,1,1,1,1
the FFD,1,2,815,8349,21629,47160
the FIPA,2,2,41,1879,9740,26404
the Factory,2,7,19,72,441,2674
the Farmyard Domain,1,1,1,1,1,2
the File,1,18,471,4788,16180,42536
the Fingers Do,1,1,1,1,8,67
the Finite,8,24,108,880,3066,12490
the FixtureWiring,1,1,1,1,1,2
the Folk,1,1,194,2313,12341,36619
the Foundations,5,8,18,58,119,340
the Foundations of,5,7,10,29,60,104
the GHS,1,4,1150,8734,23829,47425
the GHS Weil,1,1,1,1,4,123
the GIG1 Queue with,1,1,1,1,1,1
the GODIVA,1,1,1,10,94,2134
the Gap,16,77,1559,10465,30494,49188
the General Track,1,1,1,1,6,15
the Generation,16,34,277,495,819,1726
the Genetic,4,29,73,375,1085,4684
the Genetic Code,1,1,1,3,11,49
